Sr No,Sellers ID,Seller Name,Seller Level,Seller class,Seller team member name,Seller team member number,Bill Date,Bill Time,Bill No.,Transaction Type,Invoice type,Buyer ID,Buyer Name,Buyer Level,Buyer Class,Buyer Location,Buyer Team member name,Buyer Team member number,Category,Product,SKU,Brand,Unit Cost,Qty,Discount,Value,
493,124,Skylint,Gold,L2,Prasanta Sengupta,7953374491,03/07/2019,17:05:33,abc484de,Sales(82%),Attached,B156,Sushil Agrawal,B1,B,DALHOUSIE,Kapur Deivan,6618459714,C31,P4C31,NPCSL101,Prestige,47025,7,9,299549.25,
494,125,Synbus,Gold,L2,Sourabh Tsomo,7583719653,05/11/2019,12:11:17,abc485de,Sales(56%),Created,B157,Vijay Mishra,B1,B,DAMAN,Chopra Gungabissoon,6615153533,C31,P5C31,NHGSL111,Hawkins,238256,14,12,2935313.92,
495,126,Spenca,Silver,L2,Vittal Gupta,7603359745,05/24/2019,16:46:04,abc486de,Sales(67%),Attached,B158,Samsung Service Center,B2,B,DANDELI,Bhakta Thribhuvana,6613241818,C32,P1C32,PPPBL546,Park Avenue,250685,16,5,3810412,
496,127,Spoilx,Gold,L2,Thamry Gupta,7315503907,11/01/2019,9:20:16,abc487de,Sales(78%),Attached,B159,K.L Model Shop,B2,B,DAPOLI,Jhadav Mangina,6616651901,C32,P2C32,PWPBK129,Wildstone,187619,23,9,3926865.67,
497,128,Walkplus,Silver,L2,Nishita Rigzin,7562292372,08/18/2019,17:14:44,abc488de,Sales(86%),Attached,B160,Basant Bahar,B3,B,DARJEELING,Bose Vandita,6618671259,C32,P3C32,PNPGR102,Nike,227465,14,11,2834213.9,
498,129,Icon Store,Gold,L2,Ilango Jhadav,7539518072,08/15/2019,10:28:30,abc489de,Sales(60%),Attached,B161,Shyam Gupta,B3,B,DAUSA,Chatterjee Kurtha,6614555626,C32,P4C32,PPPYL104,Park Avenue,7735,6,12,40840.8,
499,130,SR Global,Silver,L2,Jayaram Rana,7345369168,10/21/2019,16:49:18,abc490de,Sales(95%),Created,B162,Sai Bakers,B4,B,DEHRADUN,Kumar Satyavrat,6614649005,C32,P5C32,PWPOR852,Wildstone,94011,7,3,638334.69,
500,131,Sunrise Digital,Gold,L2,Patachli Chari,7417664968,04/29/2019,16:17:12,abc491de,Sales(76%),Attached,B163,HP World,B1,C,DHARAMSHALA,Kapur Keerthi,6615942847,C33,P1C33,XPFYL123,Pedigree,208959,6,6,1178528.76,
501,132,Torque Traders,Silver,L2,Sadalge Kumar,7948869410,07/03/2019,12:23:10,abc492de,Sales(76%),Created,B164,Home Fashion,B4,C,DIBRUGARH,Wangchuk Kurinji,6613755099,C33,P2C33,XPFYL124,Pedigree,270948,14,4,3641541.12,
502,133,Max Stores,Silver,L2,Jeoomal Patel,7267875523,03/31/2019,11:05:53,abc493de,Sales(72%),Created,B165,Big Bazaar Direct,B2,C,DIGHA,Pema Swati,6613587042,C33,P3C33,XWFBL551,Wiskas,176779,20,5,3358801,
503,134,Vishnu Sales,Silver,L2,Neil Jaiteley,7229648430,02/19/2019,16:32:53,abc494de,Sales(64%),Attached,B166,Pawan General Store,B3,C,DIU,Basu Savdeep,6616509472,C33,P4C33,XWTBK121,Wiskas,5988,24,2,140837.76,
504,135,Vermani,Silver,L2,Ranadhir Chari,7754569635,08/01/2019,18:33:04,abc495de,Sales(81%),Created,B167,Jindal Electronics,B2,C,DIVE AGAR,Amin Tikku,6614560671,C33,P5C33,XPTGR147,Wiskas,233690,17,10,3575457,
505,136,Vertiqo,Gold,L2,Maddukuri Pema,7459474258,03/24/2019,13:29:55,abc496de,Sales(83%),Attached,B168,Nitya Enterprises,B2,C,DOOARS,Mistry Rai,6612554012,C34,P1C34,ATCBL179,Toyota,254462,9,6,2152748.52,
506,137,Vahari Sales,Platinum,L3,Kumbla Sengupta,7532565060,06/23/2019,15:39:49,abc497de,Sales(82%),Attached,B169,Kanpur Leather Store,B2,C,DURGAPUR,Powar Manglorkar,6616792832,C34,P2C34,AACBK069,Audi,119887,25,9,2727429.25,
507,138,Varsha infotech,Silver,L3,Thuvaradran Khan,7199140141,03/14/2019,12:01:20,abc498de,Sales(64%),Attached,B170,Shri Sahu General Merchant,B1,A,DURSHET,Sisodiya Susarla,6613472942,C34,P3C34,AJSRD213,Jaguar,76384,14,1,1058682.24,
508,139,Zoom Star,Gold,L3,Tatavarti D Souza,7793967007,11/13/2019,17:11:54,abc499de,Sales(84%),Attached,B171,Maruti Point,B1,A,DWARKA,Subramanium Munusamy,6614700592,C34,P4C34,ALCYL999,Lamborghini,132737,10,9,1207906.7,
509,140,Ransh,Silver,L3,Pavithran Rabgyal,7901450310,03/13/2019,10:11:27,abc500de,Sales(77%),Attached,B172,Autocrafts Enterprises,B1,A,JABALPUR,Tsundue Parvin,6612739091,C34,P5C34,APCOR123,Porche,197190,11,12,1908799.2,
510,141,Riya Products,Gold,L3,Lokhande D Costa,7678007677,12/22/2019,9:15:46,abc501de,Sales(63%),Attached,B173,Patel Enterprises,B4,A,JAIPUR,Singh Sahni,6613371738,C35,P1C35,EMEBK021,Mi,194315,5,9,884133.25,
511,142,Neo Engineers,Silver,L3,Sandy Pal,7444668159,04/28/2019,16:45:13,abc502de,Sales(63%),Created,B174,Narendra Computers,B3,A,JAISALMER,Barua Probal,6619472117,C35,P2C35,EHLGR952,HP,277607,5,8,1276992.2,
512,143,Navdeep Electronics,Silver,L3,Sadalge Banerjee,7673023824,06/14/2019,11:04:31,abc503de,Sales(85%),Attached,B175,Sagar Rawat,B2,D,JALANDHAR,Ghosh Parvin,6619507810,C35,P3C35,EMPBL154,mi,208639,21,6,4118533.86,
513,144,Koyet,Gold,L3,Dhupam Basu,7481731166,06/09/2019,16:33:02,abc504de,Sales(59%),Attached,B176,Shivpal Singh ji,B1,D,JALGAON,Doshi Ranganathan,6619361257,C35,P4C35,ELRWT222,Lenovo,226747,1,12,199537.36,
514,145,Khatu Traders,Silver,L3,Mangesh Bhakta,7263254122,09/30/2019,18:26:47,abc505de,Sales(81%),Attached,B177,Raiko India,B1,D,JAMBUGODHA,Bose Shreekant,6615921758,C35,P5C35,EPBWT541,Philips,101104,9,15,773445.6,
515,146,Khanna Electronics,Silver,L3,Simha Sen,7571351000,10/08/2019,12:21:49,abc506de,Sales(92%),Attached,B178,Krishna Apartment,B1,D,JAMMU,Mistry Manavi,6616139720,C36,P1C36,WSSBL002,Sony,27553,24,1,654659.28,
516,147,Krupa Sales,Platinum,L3,Swati Bose,7840127892,04/20/2019,10:30:59,abc507de,Sales(86%),Created,B179,Kashi Apartment,B1,D,JAMNAGAR,Rodrigues Rishmal,6617539930,C36,P2C36,WMFBK258,Mi,293647,4,2,1151096.24,
517,148,Karuna Enterprise,Gold,L3,Channarayapatra Khando,7395891743,04/15/2019,11:19:19,abc508de,Sales(76%),Created,B180,Sunrise food,B1,D,JAMSHEDPUR,Jhadav Vibha,6617778266,C36,P3C36,WTAGD165,Timex,256715,18,13,4020156.9,
518,149,Mayank Enterprises,Silver,L3,Sritharan Tsomo,7772990745,10/24/2019,14:13:47,abc509de,Sales(94%),Attached,B181,KGN Mobiles,B2,D,JAWHAR,Chatterjee Jayakar,6616402686,C36,P4C36,WRASR699,Rolex,231596,12,7,2584611.36,
519,150,Madhav Sales,Platinum,L3,Chandan Chauhan,7256319186,03/14/2019,11:42:42,abc510de,Sales(61%),Attached,B182,ERA,B3,D,JHANSI,Ghosh Rachna,6619469404,C36,P5C36,WLABK544,Lamborghini,274132,16,10,3947500.8,
520,151,Moovee Traders,Silver,L3,Tatavarti Mehta,7588325737,10/04/2019,15:09:21,abc511de,Sales(87%),Attached,B183,Khanna Motors,B3,D,JODHPUR,Venkatesan Ravuri,6617895555,C37,P1C37,CNTGR257,Nike,72521,8,10,522151.2,
521,152,Moraya Sales,Silver,L3,Meka Pillai,7391656365,11/08/2019,18:54:23,abc512de,Sales(90%),Attached,B184,Gupta Stationary,B3,D,JOJAWAR,Wangchuk Ramanand,6618691136,C37,P2C37,CAJYL555,Allen Solly,87128,22,4,1840143.36,
522,153,Alpine-Industries,Platinum,L3,Gupte Singh,7573745104,03/30/2019,18:53:51,abc513de,Sales(60%),Created,B185,Leela Jewelaries,B4,D,JORHAT,Gain Sethuraman,6618276760,C37,P3C37,CTSPK634,Tommy Hilfiger,132918,12,9,1451464.56,
523,154,Aaftab Hardware,Silver,L3,Sucharita Bhanushali,7107975724,06/14/2019,14:07:06,abc514de,Sales(78%),Created,B186,Bharti Internationals,B3,D,JUNAGADH,Modi Tina,6614110318,C37,P4C37,CLPWT156,Louis Philippe,260587,1,11,231922.43,
524,155,Aqua Enterprises,Gold,L3,Irani Rana,7307084290,11/22/2019,12:14:11,abc515de,Sales(93%),Attached,B187,Shri Ganesh Agencies,B3,B,RAI BAREILLY,Bose Umakanta,6614627634,C37,P5C37,CASOR598,Allen Solly,39095,15,6,551239.5,
525,156,Nemi Group,Silver,L3,Rajani Achari,7516486148,01/03/2019,16:36:21,abc516de,Sales(87%),Created,B188,HMY Creations,B2,B,RAICHAK,Guha Shafiqul,6614897099,C38,P1C38,BJTSR258,Jaguar,217863,5,14,936810.9,
526,157,Nirva Enterprises,Gold,L3,Malipatlolla Chatterjee,7313771093,09/07/2019,14:59:04,abc517de,Sales(75%),Attached,B189,Rounak Enterprises,B1,B,RAIPUR,Sen Chet,6612857840,C38,P2C38,BJCWT631,Jaguar,85651,24,14,1767836.64,
527,158,Nini Electricals,Silver,L3,Srivas Lobo,7284471687,06/24/2019,17:51:33,abc518de,Sales(77%),Created,B190,BM Sales And Service,B4,B,RAJASTHAN,Phuntsok Renukunta,6619826900,C38,P3C38,BCSSR555,Cera,126075,18,15,1928947.5,
528,159,Nisha Enterprises,Platinum,L3,Thuvaradran Chowdary,7139725565,05/02/2019,17:46:00,abc519de,Sales(55%),Created,B191,Manish TVS,B3,B,RAJGIR,Dutta Mayur,6612254131,C38,P4C38,BCHBL246,Cera,244583,9,13,1915084.89,
529,160,Cloudtail,Platinum,L3,Mecca Sen,7637212935,11/22/2019,13:58:14,abc520de,Sales(84%),Created,B192,Gupta Vastralay,B3,B,RAJKOT,Sengupta Kambhampati,6613667974,C38,P5C38,BJTGR215,Jaguar,72527,24,12,1531770.24,
530,161,Olympia Industries,Silver,L1,Omesh Chattopadhyay,7773821311,05/26/2019,16:05:56,abc521de,Sales(71%),Attached,B193,Shabuddin & Sons,B3,B,RAJPIPLA,Gupta Samrat,6614551702,C39,P1C39,TAFGR125,Amway,240476,14,13,2928997.68,
531,162,Amazing Buy,Silver,L1,Barot Amin,7236235858,08/05/2019,9:21:06,abc522de,Sales(75%),Attached,B194,Alarm Arts,B2,B,RAJSAMAND,Yangkey Sammeta,6616521580,C39,P2C39,TLSWT894,L'Oreal,294560,21,9,5629041.6,
532,163,Zephyr Online,Silver,L1,Subhangi Bhatnagar,7442589058,11/05/2019,15:43:51,abc523de,Sales(92%),Attached,B195,Saraswati Bookhouse,B2,C,RAJAHMUNDRY,Saxena Saru,6616341509,C39,P3C39,TGGBL963,Gillette,177379,12,8,1958264.16,
533,164,Super Deals,Gold,L1,Parnika Patel,7866814091,10/07/2019,13:34:09,abc524de,Sales(61%),Created,B196,MK Enterprises,B4,C,RAMESHWARAM,Tsomo Mulla,6614483410,C39,P4C39,TNFGR541,Nivea,203356,23,3,4536872.36,
534,165,Trico Online,Platinum,L1,Mayekar Mukopadhyay,7797139072,05/10/2019,14:26:29,abc525de,Sales(79%),Attached,B197,Banarasi Culture,B1,C,RAM NAGAR,Pal Dharuna,6611715579,C39,P5C39,TLCWT103,L'Oreal,152140,5,7,707451,
535,166,Infiniti Retail,Platinum,L1,Ketaki Jhadav,7393700349,04/09/2019,11:29:37,abc526de,Sales(61%),Created,B198,Salam Arts,B2,C,RAMGARH,Tsomo Gowravaram,6619122959,C40,P1C40,FNSGR254,Nike,113921,20,12,2005009.6,
536,167,XL Retail,Platinum,L1,Shvetank Kadam,7224365120,10/22/2019,16:06:50,abc527de,Sales(56%),Created,B199,Sunil General Store,B3,A,SHIMLA,Singh Nita,6617705728,C40,P2C40,FNCWT963,Nike,71500,20,1,1415700,
537,168,Saholic,Gold,L1,Suravinda Yangkey,7770035526,12/25/2019,16:32:42,abc528de,Sales(78%),Created,B200,Shivam Flowers,B4,A,SHIMLIPAL,Tambe Sanyogita,6619625371,C40,P3C40,FBFBR002,Bata,236078,8,1,1869737.76,
538,169,GadgetDirect,Gold,L1,Ghemawat Rabgyal,6794445443,08/31/2019,18:24:21,abc529de,Sales(62%),Created,B102,Mahatma Hoisery,B1,A,Varanasi,Bhattacharjee Nagappa,6617228395,C40,P4C40,FASWT555,Adidas,186679,9,3,1629707.67,
539,170,GoTo Mart,Silver,L1,Sweta Dhundup,6871438893,06/02/2019,17:48:25,abc530de,Sales(74%),Attached,B103,Gomati Wear,B1,A,Mangalore,Naidu Lalitesh,6613687734,C40,P5C40,FBSBL124,Bata,257443,21,2,5298176.94,
540,171,TechFone,Silver,L1,Meenakshi Kumar,6531560867,01/29/2019,18:34:49,abc531de,Sales(58%),Attached,B104,Sabarmati Travels,B1,A,Kohlapur,Ahir Koppale,6615756301,C41,P1C41,OPBYL520,Parle,65375,7,12,402710,
541,172,Active_Gadgets,Silver,L1,Samrat Gupta,6472356914,03/06/2019,14:14:36,abc532de,Sales(76%),Attached,B105,Vishal Melhotra,B1,A,Ranchi,Gavde Ramanuja,6619711731,C41,P2C41,OPJPK261,Parle,274811,24,5,6265690.8,
542,173,Tecki-Home,Gold,L1,Sajid Dutta,6428280767,10/07/2019,16:14:06,abc533de,Sales(71%),Attached,B106,Hariom Hosiery,B2,A,Lucknow,Pema Gujral,6611759996,C41,P3C41,OBBGR103,Brittania,94192,13,8,1126536.32,
543,174,Silcare,Gold,L1,Kasturirangan Gain,6198130280,03/24/2019,10:17:21,abc534de,Sales(85%),Created,B107,Prince Wear,B2,A,Shimla,Pema Jobanputra,6619025864,C41,P4C41,ONCBR561,Nutella,242278,16,9,3527567.68,
544,175,Ezeekart Retail,Platinum,L1,Emankumar Tsomo,6975962587,09/13/2019,11:25:36,abc535de,Sales(82%),Attached,B108,Ramesh Tendulkar,B3,A,Goa,Dasgupta Sreekanth,6614180325,C41,P5C41,OBJYL998,Brittania,238636,16,5,3627267.2,
545,176,Redlily Store,Silver,L2,Subramanyan Kapur,6700745802,03/18/2019,9:55:39,abc536de,Sales(59%),Created,B109,Milan Saree center,B3,A,Varanasi,Patel Krishnamurthy,6617120192,C42,P1C42,VCDBK521,Coca-Cola,89408,9,15,683971.2,
546,177,ZealDeal,Platinum,L2,Saklani Lhamo,6889398851,03/03/2019,15:08:25,abc537de,Sales(65%),Created,B110,Dhanvarsha Silk,B4,A,Lucknow,Jaiteley Vandita,6618219400,C42,P2C42,VCCBK985,Coca-Cola,32611,23,14,645045.58,
547,178,Store_Electronica,Gold,L2,Vyshali D Souza,6503973988,01/02/2019,9:14:25,abc538de,Sales(88%),Attached,B111,Amar Biscuit Bhandar,B4,A,Shimla,Chawda Punati,6615270725,C42,P3C42,VPCBR203,Pepsi,6425,4,6,24158,
548,179,SnapitToday,Silver,L2,Ganapathy Kumar,6564222460,01/23/2019,10:49:55,abc539de,Sales(92%),Created,B112,New Sindh Confectionary Works,B4,B,Goa,Rigzin Suranjan,6619834184,C42,P4C42,VPDBK520,Pepsi,139350,23,12,2820444,
549,180,InkTree,Gold,L2,Saginala Mehra,6269266307,02/08/2019,13:13:36,abc540de,Sales(72%),Attached,B113,Shri Brothers,B2,B,Ernakulam,Passang Dravid,6612750590,C42,P5C42,VPSWT201,Pepsi,217232,21,8,4196922.24,
550,181,GadgetsAccessories,Gold,L2,Shastri Rangdol,6602496570,06/29/2019,17:12:38,abc541de,Sales(79%),Attached,B114,Sharman Sanitary and Building Material,B2,B,Pune,Chattopadhyay Shrestha,6617556772,C43,P1C43,IAPWT121,Asian Paints,263712,21,15,4707259.2,
551,182,Elites Accessories,Platinum,L2,Kuttikkad Achari,6760593560,09/25/2019,13:48:47,abc542de,Sales(75%),Created,B115,Balaji Tools,B1,B,Nasik,Bhakta Garikapaty,6614416165,C43,P2C43,IAPBL125,Asian Paints,277491,13,11,3210570.87,
552,183,AmzerEstore,Platinum,L2,Thribhuvana Phuntsok,6225407193,01/21/2019,18:56:39,abc543de,Sales(75%),Attached,B116,Kamala Printing Press,B1,B,Nagpur,Phuntsok Tanmaya,6615656807,C43,P3C43,IAPYL564,Asian Paints,226575,9,11,1814865.75,
553,184,E-Mobiles,Platinum,L2,Soumyabrata Lobo,6128849773,05/07/2019,15:47:53,abc544de,Sales(55%),Attached,B117,Agarwal Gift Corner,B1,C,Mumbai,Sangyal Mukku,6616438431,C43,P4C43,IAPOR325,Asian Paints,21941,21,8,423900.12,
554,185,Staples India,Platinum,L2,Shareeka D Costa,6220425607,01/17/2019,18:54:28,abc545de,Sales(82%),Created,B118,Archies,B2,C,Mumbai,Kapur Pandya,6612387589,C43,P5C43,IAPBK201,Asian Paints,49496,9,11,396462.96,
555,186,Go For Computers,Platinum,L2,Srivaths Rana,6204088412,02/17/2019,12:26:36,abc546de,Sales(60%),Attached,B119,Manoj Pustak Mandir,B3,C,Delhi,Phuntsok Shirishkumar,6611054311,C44,P1C44,DAMWT125,Amul,268997,2,2,527234.12,
556,187,IT Source,Platinum,L2,Divecha Rangan,6253163830,12/07/2019,16:24:54,abc547de,Sales(86%),Attached,B120,Hiya Butique,B3,C,Chennai,Passang Sambandam,6619756523,C44,P2C44,DACYL561,Amul,179834,15,7,2508684.3,
557,188,Eva Retail,Gold,L2,Neeraj Rana,6936496217,07/30/2019,15:30:44,abc548de,Sales(96%),Created,B121,New Vinay Sweets,B3,C,Goa,Subramanium Shourov,6619401414,C44,P3C44,DAYPK206,Amul,160751,18,15,2459490.3,
558,189,My Beauty Bazar,Gold,L2,Gowravaram Parekh,6645654209,02/20/2019,12:36:21,abc549de,Sales(96%),Attached,B122,Hafiz Jee,B4,C,Varanasi,Chatterjee Samderiya,6617305119,C44,P4C44,DAIYL301,Amul,68909,18,11,1103922.18,
559,190,MobiGenie,Gold,L2,Ujjwala Malik,6229629184,09/17/2019,15:49:13,abc550de,Sales(90%),Attached,B123,Om Sai Communication,B1,C,Mangalore,Desai Neela,6615272924,C44,P5C44,DAIPK222,Amul,24896,8,3,193192.96,
560,191,Deals Amazing,Silver,L2,Vasi Phuntsok,6551671457,09/19/2019,15:35:14,abc551de,Sales(62%),Attached,B124,Musa Enterprises,B1,C,Udupi,Rabgyal Phadkar,6616961315,C45,P1C45,HCTBL235,Colgate,19867,1,4,19072.32,
561,192,Gizmos Unlimited,Silver,L2,Chudasama Rangan,6802769081,06/22/2019,13:53:19,abc552de,Sales(74%),Created,B125,Vazir Ansari Zafar & Sons,B1,A,Bangalore,Guha Kenchammana,6611671752,C45,P2C45,HLMGR526,Listerine,18387,15,9,250982.55,
562,193,i-KitPit,Gold,L2,Nidhi Nair,6323683873,07/01/2019,15:19:45,abc553de,Sales(84%),Attached,B126,Smiley World,B2,A,Amritsar,Singh Ramsamooj,6613815719,C45,P3C45,HCMBL996,Colgate,115738,8,9,842572.64,
563,194,CrazZy Deals,Silver,L2,Chowdhury Jangchup,6779171410,08/07/2019,17:23:44,abc554de,Sales(57%),Attached,B127,Meraj General Store,B2,A,Kolkata,Bose Khadri,6612337773,C45,P4C45,HDTRD201,Dabur-Red,137468,7,1,952653.24,
564,195,Khanna Books,Gold,L3,Sarasvan Kumar,6207866496,02/17/2019,15:10:28,abc555de,Sales(94%),Attached,B128,Dream Mobile Service,B3,A,Indore,Verma Kota,6617367357,C45,P4C45,HCBGR072,Colgate,31023,9,10,251286.3,
565,196,A1webstores,Silver,L3,Sekariapuram Mukopadhyay,6405472292,05/06/2019,10:13:04,abc556de,Sales(90%),Attached,B129,Fatima Fab Store,B3,A,Bhopal,Rigzin Vakil,6612022836,C46,P1C46,UITBR251,IKEA,252399,1,11,224635.11,
566,197,VRPL,Silver,L3,Shirishkumar Mehta,6884645357,07/12/2019,11:26:57,abc557de,Sales(79%),Created,B130,M S Art,B4,A,Prayagraj,Dhundup Chetlapalli,6617610022,C46,P2C46,UICBK214,IKEA,257569,6,8,1421780.88,
567,198,GadgetsGuru,Gold,L3,Munusamy Gupta,6315255957,09/17/2019,15:43:17,abc558de,Sales(83%),Created,B131,Patanjali Store,B4,A,Ranchi,Subramanium Maqbool,6613485890,C46,P3C46,UIDBR067,IKEA,93419,19,8,1632964.12,
568,199,Cart2India,Gold,L3,Goli Tashi,6306253320,07/01/2019,10:22:28,abc559de,Sales(76%),Attached,B132,Spencer's,B4,D,BADDI,Lhamo Ravikanth,6619186396,C46,P4C46,UGGBR214,Godrej,29523,8,13,205480.08,
569,200,Delhi Mall,Platinum,L3,Ghemawat Manjhi,6331771440,03/14/2019,14:07:50,abc560de,Sales(66%),Attached,B133,Green Petals,B1,D,BADRINATH,Jani Kaushal,6618380294,C46,P5C46,UGCWT215,Godrej,154585,12,3,1799369.4,
570,201,Appario Retail,Platinum,L3,Vaidheeswarran Jha,6390668836,02/27/2019,11:28:31,abc561de,Sales(58%),Created,B134,Barkat General Store,B1,D,BALASINOR,Namgyal Sunanda,6617772910,C47,P1C47,KTSSR526,Tuelip,17679,11,1,192524.31,
571,202,GALACY,Gold,L3,Darsha Chatterjee,6697279771,06/26/2019,9:43:23,abc562de,Sales(73%),Created,B135,Ayush Home Cyber,B2,D,BALRAMPUR,Mehta Nayyar,6616391136,C47,P2C47,KPSSR820,Prestige,261098,23,3,5825096.38,
572,203,DoubleDice,Silver,L3,Yadgiri Tenzin,6975089765,06/04/2019,13:49:18,abc563de,Sales(88%),Attached,B136,Aziz Enterprises,B2,D,BAMBORA,Venkatesan Pavani,6618505777,C47,P3C47,KCDBK009,Cello,109517,23,5,2392946.45,
573,204,DeckUp,Gold,L3,Mahadevan Rodrigues,6215371491,07/26/2019,14:44:31,abc564de,Sales(67%),Attached,B137,Aman Furnitures,B2,D,BANDHAVGARH,Rangan Manushi,6611792266,C47,P4C47,KTDSR993,Tuelip,29748,2,11,52951.44,
574,205,JCD Business,Platinum,L3,Raman Chari,6800658280,05/03/2019,13:50:07,abc565de,Sales(57%),Created,B138,Surendra Brothers,B3,D,BANDIPUR,Mehta Dibyendu,6613512811,C47,P5C47,KCTGR222,Cello,140042,5,5,665199.5,
575,206,iBhejo,Platinum,L3,Hazare Bhagawati,6642259727,01/20/2019,11:20:01,abc566de,Sales(61%),Attached,B139,Raj Marriage Lawn,B3,D,BANGALORE,Kapur Jaisimha,6611920647,C48,P1C48,XPFYL236,Pedigree,216242,3,10,583853.4,
576,207,Jiyan Enterprise,Platinum,L3,Magesh Singh,6116204075,02/17/2019,14:00:11,abc567de,Sales(95%),Attached,B140,Swyamvar Collection,B4,D,BARBIL,Sarin Narasimha,6613340096,C48,P2C48,XWFOR204,Wiskas,155548,13,12,1779469.12,
577,208,Brandzone Retails,Platinum,L3,Motiwala Lhamo,6311652352,02/16/2019,18:35:58,abc568de,Sales(68%),Attached,B141,Jalans,B3,D,BAREILLY,Dolma Srila,6618501191,C48,P3C48,XPFBL522,Pedigree,209078,18,11,3349429.56,
578,209,Bookswagon,Silver,L3,Pasram Basu,6637876398,08/05/2019,12:57:36,abc569de,Sales(80%),Created,B142,Madhulika Garments,B2,A,BEHROR,Raju Chakrabarti,6614183851,C48,P4C48,XWTBK360,Wiskas,218097,3,7,608490.63,
579,210,HolyHigh Store,Gold,L3,Venkateswarn Tashi,6303471925,11/02/2019,10:17:39,abc570de,Sales(80%),Attached,B143,the Pen,B1,A,BELGAUM,Mukherjee Ramana,6615937700,C48,P5C48,XPTGR520,Pedigree,258781,12,3,3012210.84,
580,211,A to Z book house,platinum,L1,Phadkar Nair,6342032407,06/18/2019,9:44:25,abc571de,Sales(72%),Attached,B144,Mathur Handicrafts,B2,A,BERHAMPUR,Reddy Sudhindranath,6612785237,C49,P1C49,VSPBL562,"Skybags",200624,2,6,377173.12,
581,212,dealstar,silver,L2,Santharam Paswan,6171153969,04/13/2019,11:08:04,abc572de,Sales(66%),Created,B145,Pratham Traders,B3,A,BETALGHAT,Passang Prashant,6619038048,C49,P2C49,VWPBK222,Wild Horn,286329,2,14,492485.88,
582,213,The bookhive,platinum,L3,Nidra Jhadav,6987348434,10/05/2019,10:02:57,abc573de,Sales(75%),Attached,B146,Shagun Collection,B4,A,BHARATPUR,Paswan Samrat,6611670961,C49,P3C49,VSSBK752,"Skybags",10347,8,13,72015.12,
583,214,Sunrise Book Store,gold,L1,Gorawala Rana,6929040447,02/03/2019,14:48:57,abc574de,Sales(77%),Attached,B147,Geeta Ornaments,B2,A,BHANDARDARA,Chatterjee Mallika,6614893226,C49,P4C49,VWSRD630,Wild Horn,64072,7,2,439533.92,
584,215,Tickles,gold,L1,Mokate Soni,6345374411,02/03/2019,18:08:28,abc575de,Sales(83%),Attached,B148,Raj Jewellers,B4,A,BHARUCH,Passang Sophia,6617421566,C49,P5C49,VLSYW523,"Skybags",281252,21,13,5138474.04,
585,216,Toycra,platinum,L1,Majoo Rangan,6545044355,08/30/2019,17:21:43,abc576de,Sales(91%),Attached,B149,Ram Store,B1,A,BHAVANGADH,Shroff Shefali,6613288126,C50,P1C50,ZFPBL592,Fastrack,207653,15,2,3052499.1,
586,217,Fancy Steps,silver,L2,Visalakshi Chari,6308878528,05/26/2019,12:32:08,abc577de,Sales(85%),Attached,B150,Mishra Copy Center,B2,A,BHAVNAGAR,Choudhary Sathyanarayana,6618054062,C50,P2C50,ZVGBK741,Velocity,148195,24,6,3343279.2,
587,218,Whole9Yards,gold,L3,Lalitesh Rao,6197192853,05/24/2019,9:52:14,abc578de,Sales(85%),Created,B151,Sapt Sagar,B2,A,BHILAI,Mistry Nagabhushana,6615208574,C50,P3C50,ZHPYL236,Hidesign,179921,16,11,2562075.04,
588,219,FunCorp,platinum,L3,Valli Bhanushali,6126720927,11/08/2019,12:29:56,abc579de,Sales(82%),Attached,B152,Banarasi Sarees,B2,A,BHIMTAL,Sinha Manasi,6612987663,C50,P4C50,ZFLSR203,Fastrack,193117,19,1,3632530.77,
589,220,Kiron,Silver,L2,Tarit Phuntsok,6193182502,09/21/2019,10:08:16,abc580de,Sales(82%),Attached,B153,Sri Ram Enterprises,B3,A,BHOPAL,Saxena Govindraj,6617514357,C50,P5C50,ZHGOR341,Hidesign,250113,19,8,4371975.24,
590,221,Cloudtail India,Platinum,L3,Srijoy Malik,6292015255,03/11/2019,14:35:33,abc581de,Sales(63%),Attached,B154,Ashwani Brothers,B4,B,BHUBANESHWAR,Bhattacharjee Khodaiji,6616405616,C18,P1C18,RTTBR120,Tanish,26171,14,9,333418.54,
591,222,Partyhunters,Gold,L1,Kalpna Goswami,6468856937,04/16/2019,13:58:03,abc582de,Sales(95%),Created,B155,Saw Sweet Shop,B1,B,DABHOSA,Chatterjee Pavithran,6615309643,C18,P2C18,RRCBL121,Raymonds,44617,20,15,758489,
592,223,Veena Beauty Products,Platinum,L1,Somatra Pillai,6344464434,05/22/2019,10:59:15,abc583de,Sales(67%),Created,B156,Sushil Agrawal,B1,B,DALHOUSIE,Tashi Vanchinathan,6616400799,C18,P3C18,RKWBR122,Kajims,186888,22,9,3741497.76,
593,224,WorldCare,Silver,L3,Sourabh Chatterjee,6564305498,12/16/2019,18:17:05,abc584de,Sales(66%),Created,B157,Vijay Mishra,B1,B,DAMAN,Amin Chandran,6619861586,C18,P4C18,RKTBR123,Kajims,136723,10,5,1298868.5,
